REPORTING_PERIOD_START,REPORTING_PERIOD_END,STATUS,BREAKDOWN,PRIMARY_LEVEL,PRIMARY_LEVEL_DESCRIPTION,SECONDARY_LEVEL,SECONDARY_LEVEL_DESCRIPTION,METRIC,METRIC_NAME,METRIC_VALUE
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD19,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,1
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD19a,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,23
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD19b,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,77
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD19c,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,0
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD19d,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,2
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD19e,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,23
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD19f,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,76
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD19g,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,21
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD19h,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,77
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD20,Number of patients which have an open suspected autism referral in the month receiving at least one care contact in the month,270
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD20a,Number of patients aged 0 to 17 which have an open suspected autism referral in the month receiving at least one care contact in the month,110
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD20b,Number of patients aged 18 and over which have an open suspected autism referral in the month receiving at least one care contact in the month,160
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD21,Number of patients with an open suspected autism referral receiving an autism diagnosis in the month,140
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD21a,Number of patients aged 0 to 17 with an open suspected autism referral receiving an autism diagnosis in the month,120
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD21b,Number of patients aged 18 and over with an open suspected autism referral receiving an autism diagnosis in the month,20
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD23,Number of patients with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD23a,Number of patients aged 0 to 17 with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD23b,Number of patients aged 18 and over with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD24,Number of patients with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,10
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD24a,Number of patients aged 0 to 17 with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,*
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD24b,Number of patients aged 18 and over with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,5
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD25,Median waiting time in days of patients with an open suspected autism referral where their first care contact was in the quarter,284
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD25a,Median waiting time in days of patients aged 0 to 17 with an open suspected autism referral where their first care contact was in the quarter,870
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD25b,Median waiting time in days of patients aged 18 and over with an open suspected autism referral where their first care contact was in the quarter,141
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD26,Number of open referrals of patients with an open suspected autism referral where their first care contact was in the quarter,755
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD26a,Number of open referrals of patients aged 0 to 17 with an open suspected autism referral where their first care contact was in the quarter,255
01/01/2026,31/01/2026,Latest Available Data,Gender,UNKNOWN,UNKNOWN,NONE,NONE,ASD26b,Number of open referrals of patients aged 18 and over with an open suspected autism referral where their first care contact was in the quarter,500
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD12,Number of new suspected autism referrals in the month,5155
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD13,Number of closed suspected autism referrals in the month,3815
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD16,Number of patients with an open suspected autism referral in the month,80145
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD16a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks,70925
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD16f,"Number of patients with an open suspected autism referral in the month per 100,000 of the population",1498
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD16g,"Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",1326
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD18,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,2665
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD18a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,11275
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD18b,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,57195
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD19,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,4
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD19a,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,16
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD19b,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,81
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD20,Number of patients which have an open suspected autism referral in the month receiving at least one care contact in the month,3495
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD21,Number of patients with an open suspected autism referral receiving an autism diagnosis in the month,285
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD23,Number of patients with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,45
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD24,Number of patients with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,75
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD25,Median waiting time in days of patients with an open suspected autism referral where their first care contact was in the quarter,324
01/02/2026,28/02/2026,Latest Available Data,Age Group,10 to 17,People aged 10 to 17,NONE,NONE,ASD26,Number of open referrals of patients with an open suspected autism referral where their first care contact was in the quarter,4660
01/02/2026,28/02/2026,Latest Available Data,Age Group,18 to 24,People aged 18 to 24,NONE,NONE,ASD12,Number of new suspected autism referrals in the month,1685
01/02/2026,28/02/2026,Latest Available Data,Age Group,18 to 24,People aged 18 to 24,NONE,NONE,ASD13,Number of closed suspected autism referrals in the month,1535
01/02/2026,28/02/2026,Latest Available Data,Age Group,18 to 24,People aged 18 to 24,NONE,NONE,ASD16,Number of patients with an open suspected autism referral in the month,37035
01/02/2026,28/02/2026,Latest Available Data,Age Group,18 to 24,People aged 18 to 24,NONE,NONE,ASD16a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks,33320
01/02/2026,28/02/2026,Latest Available Data,Age Group,18 to 24,People aged 18 to 24,NONE,NONE,ASD16f,"Number of patients with an open suspected autism referral in the month per 100,000 of the population",788
01/02/2026,28/02/2026,Latest Available Data,Age Group,18 to 24,People aged 18 to 24,NONE,NONE,ASD16g,"Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",709
